Beacon_Id,AccessionNumber
1712,852.1942
1713,853.1942
1714,854.1942
1715,855.1942
1716,856.1942
1717,858.1942
1718,860.1942
1719,861.1942
1720,863.1942
1721,864.1942
1722,865.1942
1723,866.1942
1724,867.1942
1725,868.1942
1726,869.1942
1727,870.1942
1728,871.1942
1729,872.1942
1730,873.1942
1731,874.1942
1732,875.1942
1733,876.1942
1734,877.1942
1735,878.1942
1736,899.1942
1737,904.1942
1738,904.1965
1739,905.1965
1740,906.1965
1741,914.1965.1-29
1742,915.1965.1-2
1743,926.1942
1744,1110.1969
1745,1112.1969.1-2
1746,1113.1969
1747,1114.1969
1748,1115.1964
1749,1115.1969
1750,1116.1969
1751,1124.1969
1752,1225.1968
1753,1226.1968
1754,1230.1968
1755,1232.1968.1-3
1756,1234.1968
1757,1237.1968
1758,1238.1968.1-5
1759,1239.1968
1760,1241.1968
1761,1246.1968
1762,1250.1968.a-b
1763,1296.2001
1764,1298.2001
1765,1316.2001
1766,1323.2001.1-2
1767,1336.2001.a-b
1768,1419.2000.1-6
1769,1420.2000
1770,1421.2000.1-2
1771,1423.2000
1772,1424.2000
1773,1425.2000
1774,1426.2000
1775,1427.2000
1776,1429.2000
1777,1433.2000
1778,1434.2000
1779,1435.2000
1780,1436.2000
1781,1660.1940.a-c
1782,2220.1967
1783,2222.1967
1784,2224.1967.a-c
1785,2225.1967.a-c
1786,2229.1967
1787,2230.1967.1-33
1788,2236.1967
1789,2237.1967
1790,2238.1967
1791,2242.1967
1792,2243.1967
1793,2248.1967
1794,25.1995
1795,26.1995
1796,27.1995
1797,28.1995
1798,29.1945.1-2
1799,29.1995
1800,36.1958
1801,36.1997
1802,37.1960.a-b
1803,37.1997
1804,38.1960
1805,38.1997
1806,39.1960
1807,40.1960
1808,41.1960
1809,42.1960
1810,44.1960
1811,46.1960
1812,47.1960
1813,48.1960
1814,49.1960
1815,50.1960
1816,51.1960
1817,53.1960
1818,54.1960
1819,57.1936
1820,57.1945
1821,57.1960
1822,58.1960
1823,59.1960
1824,60.1960
1825,61.1960
1826,62.1960
1827,65.1960
1828,65.1972
1829,66.1972
1830,67.1972
1831,68.1960
1832,68.1972
1833,70.1960
1834,71.1945
1835,71.1958
1836,71.1960
1837,71.1972
1838,72.1958
1839,72.1960
1840,73.1945
1841,73.1958
1842,73.1960
1843,73.1972
1844,73.1990
1845,74.1960
1846,74.1972
1847,74.1990
1848,75.1960
1849,75.1961
1850,75.1972
1851,75.1990
1852,76.1972
1853,76.1990
1854,77.1960
1855,77.1961
1856,78.1961
1857,78.1972
1858,78.1990
1859,79.1961
1860,79.1972
1861,80.1972
1862,80.1990
1863,81.1961
1864,81.1972
1865,81.1990
1866,82.1961
1867,82.1972
1868,82.1990
1869,83.1961
1870,83.1990
1871,84.1947
1872,84.1961
1873,85.1947
1874,86.1947
1875,86.1961
1876,86.1990
1877,87.1944
1878,87.1990
1879,88.1944
1880,88.1961
1881,88.1990
1882,89.1944
1883,89.1961
1884,89.1990
1885,90.1944
1886,90.1947
1887,90.1961
1888,91.1944
1889,91.1947
1890,91.1961
1891,91.1990
1892,92.1961
1893,93.1944
1894,93.1961
1895,93.1990
1896,94.1944
1897,94.1961
1898,94.1990
1899,95.1961
1900,95.1990
1901,96.1944
1902,96.1947
1903,96.1961
1904,97.1947
1905,97.1990
1906,98.1944
1907,98.1947
1908,98.1990
1909,99.1944
1910,99.1947
1911,99.1990
1912,100.1944
1913,100.1947
1914,100.1990
1915,101.1990
1916,102.1990
1917,103.1944
1918,103.1968
1919,103.1990
1920,104.1944
1921,104.1990
1922,105.1990
1923,106.1968
1924,107.1944
1925,107.1968
1926,108.1944
1927,108.1968
1928,109.1945
1929,109.1968
1930,110.1968
1931,111.1944
1932,111.1968
1933,112.1968
1934,113.1944
1935,113.1968
1936,114.1968
1937,115.1968
1938,116.1968
1939,116.1989
1940,117.1968
1941,117.1989
1942,118.1945
1943,118.1968
1944,118.1989
1945,119.1945
1946,120.1968
1947,121.1968
1948,122.1968
1949,123.1946
1950,123.1968
1951,124.1968
1952,126.1968
1953,127.1992
1954,128.1968
1955,128.1992
1956,129.1968
1957,129.1992
1958,130.1968
1959,130.1992
1960,131.1968
1961,132.1968
1962,133.1968
1963,134.1968
1964,134.1996
1965,135.1968
1966,136.1996
1967,137.1968
1968,137.1996
1969,138.1963
1970,139.1968
1971,140.1952
1972,140.1968
1973,141.1943
1974,141.1952
1975,141.1963
1976,141.1968
1977,141.1996
1978,142.1956
1979,142.1968
1980,142.1996
1981,143.1956
1982,143.1968
1983,143.1996
1984,144.1943
1985,144.1956
1986,144.1963
1987,144.1968
1988,144.1996
1989,145.1937
1990,145.1968
1991,145.1977
1992,145.1996
1993,146.1943
1994,146.1947
1995,146.1952
1996,146.1956
1997,146.1963
1998,146.1968
1999,146.1977
2000,147.1947
2001,147.1952
2002,147.1956
2003,147.1968
2004,148.1952
2005,148.1968
2006,148.1996
2007,149.1956
2008,149.1995
2009,150.1952
2010,150.1963
2011,150.1995
2012,151.1952
2013,151.1968
2014,151.1995
2015,151.1996
2016,152.1952
2017,152.1956
2018,152.1977
2019,152.1995
2020,152.1996
2021,153.1956
2022,153.1968
2023,153.1988
2024,153.1996
2025,154.1943
2026,154.1952
2027,154.1968
2028,154.1988
2029,154.1995
2030,154.1996
2031,155.1950
2032,155.1952
2033,155.1968
2034,155.1977
2035,155.1988
2036,155.1996
2037,156.1968
2038,156.1988
2039,157.1952
2040,157.1968
2041,157.1988
2042,158.1937
2043,158.1950
2044,158.1956
2045,158.1968
2046,158.1977
2047,158.1988
2048,159.1952
2049,159.1988
2050,160.1968
2051,160.1988
2052,161.1950
2053,161.1956
2054,161.1968
2055,162.1950
2056,162.1956
2057,162.1968
2058,163.1950
2059,163.1956
2060,163.1968
2061,164.1952
2062,164.1956
2063,164.1968
2064,165.1956
2065,166.1955
2066,166.1956
2067,166.1968
2068,167.1950
2069,167.1952
2070,167.1956
2071,167.1968
2072,168.1950
2073,168.1955
2074,168.1968
2075,169.1943
2076,169.1955
2077,170.1950
2078,170.1968
2079,171.1952
2080,171.1955
2081,171.1968
2082,171.1993
2083,172.1955
2084,172.1956
2085,172.1968
2086,172.1993
2087,173.1943.1-2
2088,173.1950
2089,173.1955
2090,173.1956
2091,173.1991
2092,174.1943
2093,174.1956
2094,174.1968
2095,174.1991
2096,174.1993
2097,175.1950
2098,175.1955
2099,175.1968
2100,175.1991
2101,175.1993
2102,176.1956
2103,176.1968
2104,176.1993
2105,177.1956
2106,177.1968
2107,177.1991
2108,177.1993
2109,178.1945
2110,178.1950
2111,178.1956
2112,178.1968
2113,179.1956
2114,179.1968
2115,179.1993
2116,180.1956
2117,180.1968
2118,181.1955
2119,181.1956
2120,181.1968
2121,182.1968
2122,183.1936
2123,183.1968
2124,184.1968
2125,185.1955
2126,185.1956
2127,185.1968
2128,186.1956
2129,186.1968
2130,187.1968
2131,188.1968
2132,189.1968
2133,190.1968
2134,191.1968
2135,192.1968
2136,194.1943
2137,194.1968
2138,195.1968
2139,196.1936
2140,196.1968
2141,197.1968
2142,198.1968
2143,199.1968
2144,200.1956
2145,200.1968
2146,201.1968.1
2147,201.1968.2
2148,201.1973
2149,202.1956
2150,202.1968
2151,202.1973
2152,203.1956
2153,203.1968
2154,204.1973.1-3
2155,205.1968
2156,207.1968
2157,208.1956
2158,208.1968
2159,209.1936
2160,209.1968
2161,210.1956
2162,211.1956
2163,211.1968
2164,212.1956
2165,212.1968
2166,213.1968
2167,214.1936
2168,216.1936
2169,217.1936
2170,218.1937
2171,218.1943
2172,218.1956
2173,219.1956
2174,220.1956
2175,221.1937
2176,221.1956
2177,223.1937
2178,224.1937
2179,225.1956
2180,225.1978
2181,226.1937
2182,230.1943
2183,231.1987
2184,232.1987
2185,233.1937
2186,233.1987
2187,234.1987
2188,235.1937
2189,235.1987
2190,236.1937
2191,236.1987
2192,237.1987
2193,238.1937
2194,238.1987
2195,239.1987
2196,240.1987
2197,242.1937
2198,242.1943
2199,242.1987
2200,243.1937
2201,243.1981
2202,243.1987
2203,244.1937.1-2
2204,244.1981
2205,244.1987
2206,245.1937
2207,245.1987
2208,246.1987
2209,247.1981
2210,247.1987
2211,248.1987
2212,248.1994
2213,249.1987
2214,249.1994
2215,250.1937
2216,250.1980.1
2217,250.1987
2218,250.1994
2219,251.1937
2220,251.1980
2221,251.1987
2222,251.1994
2223,252.1943
2224,252.1980
2225,252.1981
2226,253.1980
2227,253.1994
2228,254.1965
2229,254.1998
2230,255.1980
2231,255.1998
2232,256.1965
2233,256.1998
2234,257.1965
2235,257.1980
2236,257.1994.a-b
2237,257.1998
2238,258.1965
2239,258.1998
2240,259.1965
2241,259.1980
2242,259.1981
2243,259.1998
2244,260.1965
2245,260.1981
2246,260.1994
2247,260.1998
2248,261.1965
2249,261.1980
2250,261.1981
2251,261.1998
2252,262.1965
2253,262.1981
2254,262.1994
2255,262.1998
2256,263.1965
2257,263.1980
2258,263.1994
2259,263.1998
2260,264.1965
2261,264.1980
2262,264.1986
2263,264.1994
2264,264.1998
2265,265.1965
2266,265.1980
2267,265.1986
2268,265.1994
2269,265.1998
2270,266.1965
2271,266.1980
2272,266.1981
2273,266.1986
2274,266.1994
2275,266.1998
2276,267.1965
2277,267.1980
2278,267.1981
2279,267.1986
2280,267.1994
2281,267.1998
2282,268.1965
2283,268.1980
2284,268.1986
2285,268.1994
2286,268.1998
2287,269.1965
2288,269.1986
2289,269.1998
2290,270.1943
2291,270.1965
2292,270.1980
2293,270.1986
2294,270.1998
2295,271.1965
2296,271.1980
2297,271.1998
2298,272.1986
2299,272.1998
2300,273.1935
2301,273.1965.2
2302,273.1986
2303,273.1998
2304,274.1935
2305,274.1943
2306,274.1965
2307,274.1980
2308,274.1986
2309,274.1998
2310,275.1935
2311,275.1965
2312,275.1986
2313,275.1998
2314,276.1935
2315,276.1965
2316,276.1980
2317,276.1986
2318,276.1994
2319,276.1998
2320,277.1935
2321,277.1943
2322,277.1965.1-4
2323,277.1986
2324,277.1994
2325,277.1998
2326,278.1935
2327,278.1962
2328,278.1965
2329,278.1980
2330,278.1986
2331,278.1998
2332,279.1935
2333,279.1965
2334,279.1986
2335,279.1998
2336,280.1935
2337,280.1980
2338,280.1986
2339,280.1998
2340,281.1935
2341,281.1962
2342,281.1980
2343,281.1986
2344,281.1998
2345,282.1943
2346,282.1962
2347,282.1998
2348,283.1935
2349,283.1980
2350,283.1998
2351,284.1943
2352,284.1998
2353,285.1962
2354,285.1980
2355,285.1998
2356,286.1935
2357,286.1953
2358,286.1998
2359,287.1935
2360,287.1943
2361,287.1980
2362,287.1998
2363,288.1935
2364,288.1953
2365,288.1962
2366,288.1998
2367,289.1938
2368,289.1980
2369,289.1998
2370,290.1935
2371,290.1938
2372,290.1953
2373,290.1980
2374,290.1998
2375,291.1938
2376,291.1980
2377,291.1998
2378,292.1935
2379,292.1943
2380,292.1953
2381,293.1957
2382,293.1998
2383,294.1998
2384,295.1957
2385,295.1998
2386,296.1998
2387,297.1953
2388,297.1957
2389,298.1943
2390,299.1953
2391,299.1957
2392,300.1943
2393,300.1957
2394,301.1943
2395,301.1957
2396,302.1937
2397,302.1943
2398,302.1953
2399,302.1957
2400,303.1937
2401,303.1953
2402,303.1957
2403,304.1937
2404,304.1943
2405,304.1953
2406,304.1957
2407,305.1937
2408,305.1943
2409,305.1957
2410,306.1937
2411,306.1943
2412,307.1937
2413,307.1943
2414,307.1957
2415,308.1937
2416,308.1953
2417,308.1957
2418,309.1937
2419,309.1943
2420,309.1957
2421,310.1937
2422,310.1943
2423,311.1957
2424,312.1937
2425,312.1943
2426,312.1957
2427,312.1999
2428,313.1943
2429,313.1953
2430,313.1957
2431,313.1999
2432,314.1999
2433,315.1943
2434,315.1957
2435,315.1999
2436,316.1937
2437,316.1943
2438,316.1953
2439,317.1937
2440,317.1957
2441,317.1966
2442,318.1957
2443,318.1966
2444,319.1966
2445,320.1953
2446,320.1957
2447,320.1966
2448,321.1957
2449,321.1966
2450,322.1957
2451,322.1966
2452,323.1957.1
2453,323.1961
2454,323.1966
2455,324.1957
2456,324.1961
2457,324.1966
2458,325.1943
2459,325.1957
2460,325.1961
2461,325.1966
2462,326.1937
2463,326.1957
2464,326.1961
2465,326.1966
2466,326.1984
2467,327.1953
2468,328.1957
2469,328.1984
2470,329.1937
2471,329.1957
2472,329.1966
2473,329.1977
2474,329.1984
2475,330.1943
2476,330.1957
2477,330.1961
2478,330.1966
2479,330.1984
2480,331.1937
2481,331.1953
2482,331.1957
2483,331.1961
2484,331.1984
2485,332.1943
2486,332.1957
2487,332.1984
2488,333.1957.3
2489,333.1961
2490,333.1966
2491,333.1984
2492,334.1937
2493,334.1943
2494,334.1957
2495,334.1961
2496,334.1966
2497,334.1984
2498,335.1937
2499,335.1961
2500,335.1966
2501,335.1984
2502,336.1953
2503,336.1957
2504,336.1961
2505,336.1966
2506,336.1984
2507,337.1957
2508,337.1961
2509,337.1966
2510,338.1937
2511,338.1953
2512,338.1957
2513,338.1961
2514,338.1966
2515,338.1984
2516,339.1937
2517,339.1943
2518,339.1961
2519,339.1967
2520,339.1984
2521,340.1953
2522,340.1957
2523,340.1961
2524,340.1966
2525,340.1984
2526,341.1953
2527,341.1961
2528,341.1966
2529,341.1984
2530,342.1957
2531,342.1967
2532,343.1937
2533,343.1953
2534,343.1957
2535,343.1966
2536,343.1967
2537,343.1984
2538,344.1937
2539,344.1957
2540,344.1967
2541,344.1984
2542,345.1937
2543,345.1943
2544,345.1957
2545,345.1984
2546,346.1937
2547,346.1953
2548,346.1957
2549,346.1967
2550,346.1984
2551,347.1937
2552,347.1953
2553,347.1967
2554,347.1984
2555,348.1943
2556,348.1953
2557,348.1957
2558,348.1984
2559,349.1937
2560,349.1967
2561,350.1937
2562,350.1967
2563,350.1984
2564,351.1967
2565,351.1969
2566,351.1984
2567,352.1937
2568,352.1957
2569,352.1967
2570,352.1984
2571,353.1937
2572,353.1967.a-b
2573,353.1984
2574,354.1937
2575,355.1937
2576,355.1967
2577,355.1969
2578,355.1984
2579,356.1937
2580,356.1967
2581,356.1969
2582,356.1984
2583,357.1937
2584,357.1950
2585,357.1967
2586,357.1969
2587,357.1984
2588,358.1937
2589,358.1953
2590,358.1969
2591,358.1984
2592,359.1937
2593,359.1950
2594,359.1953
2595,360.1937
2596,360.1969
2597,360.1984
2598,361.1937
2599,361.1950
2600,361.1984
2601,362.1937
2602,362.1950.1
2603,362.1984
2604,363.1937
2605,363.1969
2606,363.1984
2607,364.1937.a-b
2608,364.1939
2609,364.1950
2610,364.1969
2611,365.1937
2612,365.1950
2613,365.1969
2614,365.1984
2615,366.1937
2616,366.1939
2617,366.1950
2618,366.1969
2619,367.1950
2620,367.1969
2621,368.1969
2622,369.1950
2623,369.1969
2624,403.1982.a-b
2625,404.1939
2626,405.1939
2627,406.1982
2628,406.1994
2629,407.1939
2630,407.1982
2631,407.1991.1
2632,407.1991.10
2633,407.1991.2
2634,407.1991.3
2635,407.1991.4
2636,407.1991.5
2637,407.1991.6
2638,407.1991.7
2639,407.1991.8
2640,407.1991.9
2641,407.1994
2642,408.1994
2643,409.1939
2644,409.1982
2645,409.1988
2646,409.1994
2647,410.1939
2648,410.1982
2649,410.1985
2650,410.1988
2651,410.1994
2652,411.1982
2653,411.1985
2654,411.1988
2655,411.1994
2656,412.1937
2657,412.1939
2658,412.1982
2659,412.1985
2660,412.1994
2661,413.1982
2662,413.1985
2663,413.1988
2664,414.1939
2665,414.1985
2666,414.1988
2667,415.1939
2668,415.1985
2669,415.1988
2670,415.1994
2671,416.1982
2672,416.1988
2673,417.1982
2674,417.1985
2675,417.1994
2676,418.1982
2677,418.1994
2678,419.1939
2679,419.1982
2680,419.1985
2681,419.1994
2682,420.1982
2683,420.1985
2684,420.1994
2685,421.1985
2686,421.1994
2687,422.1939
2688,422.1985
2689,422.1994
2690,423.1982
2691,423.1985
2692,424.1939
2693,424.1982
2694,424.1985
2695,424.1994
2696,425.1939
2697,425.1982
2698,425.1985
2699,426.1939
2700,426.1982
2701,426.1985
2702,426.1994
2703,427.1939
2704,370.1950
2705,370.1969
2706,370.1993.2
2707,371.1939
2708,371.1950
2709,371.1969
2710,372.1937
2711,372.1939
2712,373.1937
2713,373.1939
2714,373.1950
2715,374.1937
2716,374.1939
2717,374.1950
2718,375.1939
2719,375.1950
2720,376.1937
2721,376.1939
2722,376.1950
2723,377.1937
2724,377.1963
2725,378.1939
2726,378.1963
2727,379.1963
2728,380.1939
2729,380.1963
2730,381.1963
2731,382.1937
2732,382.1939
2733,382.1963
2734,383.1939
2735,383.1963
2736,384.1963
2737,385.1939
2738,385.1963
2739,386.1937
2740,386.1939
2741,386.1963
2742,387.1939
2743,387.1963
2744,388.1939
2745,388.1963
2746,389.1939
2747,390.1939
2748,392.1939
2749,393.1939
2750,394.1939
2751,395.1937
2752,395.1960
2753,396.1939
2754,396.1960
2755,397.1939
2756,397.1960
2757,398.1939
2758,399.1939
2759,399.1960
2760,400.1960
2761,401.1939
2762,401.1982
2763,402.1939
2764,427.1985
2765,427.1994
2766,428.1937
2767,428.1939
2768,428.1994
2769,429.1939
2770,429.1985
2771,429.1994
2772,430.1976
2773,430.1982
2774,430.1985
2775,430.1994
2776,431.1939
2777,431.1943
2778,431.1982
2779,431.1985
2780,431.1994
2781,432.1976
2782,432.1985
2783,433.1939
2784,433.1982
2785,433.1985
2786,433.1994
2787,434.1939
2788,434.1985
2789,435.1976
2790,435.1985
2791,436.1964
2792,436.1976
2793,436.1985
2794,437.1939
2795,437.1964
2796,437.1976
2797,437.1985
2798,438.1939
2799,438.1964
2800,438.1985
2801,438.1996
2802,439.1939
2803,439.1943
2804,439.1964
2805,439.1985
2806,439.1996
2807,440.1985
2808,440.1996
2809,441.1939
2810,441.1985
2811,442.1976
2812,442.1985
2813,442.1996
2814,443.1939
2815,443.1964
2816,443.1996
2817,444.1939
2818,444.1964
2819,444.1985
2820,444.1996
2821,445.1964
2822,445.1976
2823,445.1985
2824,446.1976
2825,446.1985
2826,446.1996
2827,447.1939
2828,447.1964
2829,447.1976
2830,448.1943
2831,448.1964
2832,448.1976
2833,448.1985
2834,448.1992
2835,449.1985
2836,449.1992.1
2837,449.1992.2
2838,449.1992.3
2839,449.1992.4
2840,449.1992.5
2841,449.1992.6
2842,449.1992.7
2843,450.1985
2844,450.1992.1
2845,450.1992.2
2846,451.1976
2847,451.1985
2848,451.1992
2849,452.1939
2850,452.1976
2851,452.1985
2852,454.1985
2853,455.1939
2854,455.1976
2855,455.1985
2856,456.1939
2857,456.1985
2858,457.1939
2859,457.1943
2860,457.1976
2861,457.1985
2862,458.1939
2863,458.1976
2864,458.1985
2865,459.1939
2866,459.1964
2867,459.1985
2868,460.1939
2869,460.1964
2870,460.1976
2871,461.1939
2872,461.1964
2873,461.1976
2874,461.1996
2875,462.1939
2876,462.1987
2877,463.1939
2878,463.1987
2879,464.1987
2880,464.1996
2881,465.1976
2882,465.1987
2883,466.1987
2884,467.1976
2885,467.1987
2886,468.1939
2887,468.1987
2888,469.1939
2889,469.1987
2890,470.1976
2891,470.1987
2892,471.1987
2893,471.1997
2894,472.1939
2895,472.1976
2896,472.1987
2897,473.1987
2898,474.1976
2899,474.1987
2900,475.1951
2901,475.1976
2902,475.1987
2903,476.1987
2904,477.1976
2905,477.1987
2906,478.1951
2907,478.1987
2908,479.1987
2909,480.1987
2910,481.1951
2911,481.1987
2912,482.1987
2913,483.1951
2914,483.1987
2915,484.1951
2916,484.1970
2917,484.1987
2918,485.1951
2919,485.1987
2920,486.1943
2921,486.1983
2922,486.1987
2923,487.1951
2924,487.1983
2925,487.1987
2926,488.1951
2927,488.1983
2928,488.1987
2929,489.1951
2930,489.1983
2931,489.1987
2932,490.1951
2933,490.1983
2934,490.1987
2935,491.1951
2936,491.1983
2937,491.1987
2938,492.1951
2939,492.1970
2940,492.1983
2941,492.1987
2942,493.1951
2943,493.1978
2944,493.1983
2945,493.1987
2946,494.1951
2947,494.1978
2948,494.1987
2949,495.1987
2950,496.1951
2951,496.1978
2952,496.1983
2953,496.1987
2954,497.1951
2955,497.1978
2956,497.1983
2957,497.1987
2958,498.1951
2959,498.1978
2960,498.1983
2961,498.1987
2962,499.1978
2963,499.1983
2964,499.1987
2965,500.1978
2966,500.1983
2967,500.1987
2968,501.1978
2969,501.1987
2970,502.1978
2971,502.1987
2972,503.1951
2973,503.1978
2974,503.1987
2975,504.1978
2976,504.1983
2977,505.1978
2978,505.1983
2979,505.1987
2980,506.1983
2981,506.1987
2982,507.1978
2983,507.1983
2984,507.1987
2985,508.1978
2986,508.1983
2987,508.1987
2988,509.1978
2989,509.1983
2990,509.1987
2991,510.1978
2992,510.1983
2993,510.1987
2994,511.1978
2995,511.1983
2996,511.1987
2997,512.1987
2998,513.1983
2999,513.1987
3000,514.1954
3001,514.1983
3002,514.1987
3003,515.1954
3004,515.1983
3005,515.1987
3006,515.1999
3007,516.1983
3008,516.1987
3009,516.1998
3010,517.1983
3011,517.1987
3012,517.1998
3013,517.1999
3014,518.1983
3015,518.1987
3016,518.1999
3017,519.1983
3018,519.1999
3019,520.1983
3020,520.1999
3021,521.1999
3022,522.1954
3023,522.1999
3024,523.1954.3
3025,523.1954.4
3026,523.1954.5
3027,523.1999
3028,524.1954.1-4
3029,524.1999
3030,525.1983
3031,525.1999
3032,526.1954
3033,526.1999
3034,527.1954
3035,527.1999
3036,528.1990
3037,528.1999
3038,529.1983
3039,529.1990.a-b
3040,529.1999
3041,530.1990
3042,530.1999
3043,531.1983
3044,531.1999
3045,532.1983
3046,532.1999
3047,533.1990
3048,533.1999
3049,534.1954
3050,534.1983
3051,534.1999
3052,535.1943
3053,535.1983
3054,535.1990
3055,535.1999
3056,536.1999
3057,537.1954
3058,537.1999
3059,538.1954
3060,538.1999
3061,539.1999
3062,540.1954.2
3063,540.1954.4
3064,540.1999
3065,541.1977
3066,541.1999
3067,542.1999
3068,543.1977.a-c
3069,543.1999
3070,544.1977
3071,544.1999
3072,545.1943
3073,545.1977
3074,545.1999
3075,546.1943
3076,546.1977
3077,546.1999
3078,547.1977
3079,547.1999
3080,548.1977.a-b
3081,548.1999
3082,549.1943
3083,549.1977
3084,549.1999
3085,550.1977
3086,550.1999
3087,551.1943
3088,551.1977
3089,551.1999
3090,552.1943
3091,552.1977
3092,552.1999
3093,553.1943
3094,553.1977
3095,553.1999
3096,554.1977
3097,554.1999
3098,555.1977
3099,555.1999
3100,556.1977
3101,556.1999
3102,557.1943
3103,557.1977
3104,557.1999
3105,558.1999
3106,559.1943
3107,559.1999
3108,560.1943
3109,560.1977
3110,560.1999
3111,561.1943
3112,561.1977
3113,561.1999
3114,562.1943
3115,562.1977.1-2
3116,562.1999
3117,563.1943
3118,563.1977
3119,563.1999
3120,564.1943
3121,564.1954
3122,564.1977
3123,564.1999
3124,565.1977
3125,565.1999
3126,566.1977
3127,566.1999
3128,567.1977
3129,567.1999
3130,568.1977.1
3131,568.1977.2
3132,568.1999
3133,569.1977
3134,569.1999
3135,570.1977
3136,570.1999
3137,571.1943
3138,571.1977
3139,571.1999
3140,572.1941
3141,572.1977
3142,572.1999
3143,573.1977.a-b
3144,573.1999
3145,574.1943
3146,574.1999
3147,575.1951
3148,575.1954
3149,575.1977.a-b
3150,575.1999
3151,576.1951
3152,576.1977.a-b
3153,576.1999
3154,577.1951
3155,577.1954
3156,577.1977
3157,577.1999.1-6
3158,578.1977
3159,578.1999
3160,579.1954
3161,579.1977
3162,579.1999
3163,580.1954
3164,580.1977
3165,580.1999
3166,581.1954
3167,581.1977
3168,581.1999
3169,582.1951
3170,582.1977.1
3171,582.1977.2
3172,582.1999
3173,583.1954
3174,583.1999
3175,584.1977
3176,584.1999
3177,585.1977
3178,585.1999
3179,587.1939
3180,587.1951
3181,587.1954
3182,587.1977
3183,587.1981
3184,587.1999
3185,588.1951
3186,588.1977
3187,588.1999
3188,589.1977
3189,589.1981
3190,589.1999
3191,590.1951
3192,590.1977
3193,590.1981
3194,590.1999
3195,591.1951
3196,591.1977
3197,591.1999
3198,592.1951
3199,592.1977
3200,592.1981
3201,592.1999
3202,593.1977
3203,593.1981
3204,593.1999
3205,594.1951
3206,594.1977
3207,594.1981
3208,594.1999
3209,595.1951
3210,595.1954
3211,595.1977
3212,595.1999
